Id,Name,Lat,Lon,Type,Icon,City,District
205772,大學南路,22.728181,120.275632,服裝店,👕,高雄市,楠梓區
205773,民生路,22.899818,120.544196,服裝店,👕,高雄市,美濃區
205774,英義街19巷,22.613422,120.324706,藥局,💊,高雄市,前鎮區
205775,光明路市場巷,22.734338,120.25069,超市,🛒,高雄市,梓官區
205777,建楠新路190巷68弄,22.726098,120.327565,服裝店,👕,高雄市,楠梓區
205779,後昌路,22.717234,120.292323,服裝店,👕,高雄市,楠梓區
206198,屏東市往九如路邊機場純點,22.706348,120.490937,機場,✈️,屏東縣,信和里
206199,龍華路235號-219號之間,22.63427,120.480688,藥局,💊,屏東縣,龍華里
206201,甜點,22.979187,120.216265,甜點店,🍰,臺南市,東區
206202,麻豆公園（公11公園）,23.180289,120.258704,公園,🌳,臺南市,東角里
206203,維新路旁,22.614924,120.363673,水邊,🌊,高雄市,鳳山區
206204,7-11鎮昌門市,22.592146,120.317777,水邊,🌊,高雄市,前鎮區
206205,剪刀純點,22.613014,120.350556,美容院,💅,高雄市,鳳山區
206206,公兒54公園,22.615925,120.351213,公園,🌳,高雄市,鳳山區
206207,Youbike,22.621763,120.352792,公園,🌳,高雄市,鳳山區
206208,九如路二段,22.73031,120.488927,拉麵店,🍜,屏東縣,九清村
206209,釣蝦場附近,23.452357,120.433219,水邊,🌊,嘉義市,西區
206210,雅堂眼鏡,22.679052,120.495063,服裝店,👕,屏東縣,溝美里
206211,中興路,22.691281,120.534884,麵包店,🥐,屏東縣,崙上村
206212,一榀設計,22.624484,120.354813,公園,🌳,高雄市,鳳山區
206213,中華大橋,22.772559,121.16996,橋樑,🌉,臺東縣,中華里
206214,化仁海堤,23.951026,121.605607,海灘,🏖️,花蓮縣,仁安村
206215,車站四葉草,22.792264,121.119926,公園,🌳,臺東縣,南王里
206216,法院郵局純點,24.98417,121.457985,郵局,📮,新北市,土城區
206217,永吉橋上半路,23.980769,121.594793,橋樑,🌉,花蓮縣,國魂里
206218,蕭氏跟忠孝中間路口,23.976607,121.598492,拉麵店,🍜,花蓮縣,主力里
206219,台東高級中學旁的圍牆,22.747898,121.147914,大學&學院,🎓,臺東縣,新興里
206220,南海一街137巷路口,23.957092,121.595278,水邊,🌊,花蓮縣,仁安村
206221,全家旁邊,23.963603,121.595755,餐廳,🍴,花蓮縣,東昌村
206222,三三商行斜對面,23.964656,121.59382,森林,🌲,花蓮縣,東昌村
206223,7-11相鄰全聯旁住家前,23.961974,121.591387,便利店,🏪,花蓮縣,東昌村
206224,檳榔王,23.952354,121.591774,公車站,🚌,花蓮縣,仁安村
206225,金門街151巷17弄,24.990533,121.433766,超市,🛒,新北市,板橋區
206226,宜見川辛,24.655421,121.579658,公園,🌳,宜蘭縣,松羅村
206227,神五洲布袋戲團,23.188138,120.24626,美術館,🖼️,臺南市,大埕里
206228,拉麵,24.335,120.6151,拉麵店,🍜,臺中市,大甲區
206229,崇德十一路,24.189208,120.689687,餐廳,🍴,臺中市,北屯區
206230,北原會館,25.054152,121.594348,圖書館,📚,臺北市,南港區
206231,星巴克 - 南投華陽門市,23.917285,120.684485,咖啡杯,☕,南投縣,漳興里
206232,湖口波羅汶八卦窯,24.884572,121.015346,森林,🌲,新竹縣,新豐鄉
206233,幼獅公園,24.407069,120.647455,公園,🌳,臺中市,大甲區
206234,豪華釣土虱第一格停車格,22.679621,120.489452,拉麵店,🍜,屏東縣,斯文里
206235,愛買,23.034972,120.228335,漢堡,🍔,臺南市,塩洲里
206236,嘉冠喜手工造餅坊,23.448343,120.440532,麵包店,🥐,嘉義市,西區
206237,光裕堂中醫診所舊址,23.470925,120.450757,藥局,💊,嘉義市,西區
206238,崇明十四街與崇德路508巷交會,22.973806,120.225776,餐廳,🍴,臺南市,東區
206239,崇明十三街十巷,22.97375,120.225054,拉麵店,🍜,臺南市,東區
206241,鍬形蟲、橡栗純點,22.709338,120.481933,森林,🌲,屏東縣,玉水村
206242,臺中港務分公司停車場,24.255082,120.52397,郵局,📮,臺中市,梧棲區
206243,自立路山隆通運,24.242747,120.527162,服裝店,👕,臺中市,梧棲區
206244,酒廠前馬路,24.020816,121.633783,森林,🌲,花蓮縣,民心里
206245,軍營往七星潭,24.039701,121.621317,機場,✈️,花蓮縣,大漢村
206246,家樂福gogoro換电站,24.01568,121.610081,超市,🛒,花蓮縣,嘉里村
206247,沙鹿北勢郵局,24.222929,120.570328,郵局,📮,臺中市,沙鹿區
206248,左營文學公園,22.689783,120.31908,公園,🌳,高雄市,左營區
206249,7-11,24.113988,120.505788,便利店,🏪,彰化縣,竹營里
206250,前金國小,22.626544,120.293828,咖哩,🍛,高雄市,前金區
206251,興龍橋,23.452046,120.456774,藥局,💊,嘉義市,東區
206252,唐榮園區側門,24.871359,121.003643,路邊,🛣️,新竹縣,湖口鄉
206253,玉水路68巷前段（超市蘑菇香蕉純點）,22.715899,120.484148,超市,🛒,屏東縣,玉水村
206254,法國麵包純點,24.209364,120.616068,麵包店,🥐,臺中市,西屯區
206255,勞動部勞動及職業衛生研究所,25.051004,121.631263,森林,🌲,新北市,汐止區
206256,郵票純點,23.452687,120.341798,郵局,📮,嘉義縣,後潭里
206257,花蓮煙波飯店,24.115121,121.639985,飯店,🏨,花蓮縣,順安村
206258,約翰先生活力早餐店,24.924874,121.250413,便利店,🏪,桃園市,龍興里
206259,華南高職,23.479106,120.458348,飯店,🏨,嘉義市,東區
206260,新海城釣魚王,25.188862,121.44197,水邊,🌊,新北市,淡水區
206261,淡海郵政總局,25.19706,121.435753,郵局,📮,新北市,淡水區
206262,台積電F25,24.216783,120.614346,森林,🌲,臺中市,大雅區
206263,南簡公園,24.258844,120.543416,公園,🌳,臺中市,梧棲區
206264,虎尾全人關懷中心,23.693647,120.43686,森林,🌲,雲林縣,興南里
206265,85度c中埔店,23.44878,120.458893,咖啡杯,☕,嘉義縣,和睦村
206266,水利閘門,23.453004,120.453373,水邊,🌊,嘉義縣,東區
206267,大智路,22.87986,120.270326,便利店,🏪,高雄市,路竹區
206268,永和街,22.57588,120.421277,便利店,🏪,高雄市,大寮區
206270,OK超商,22.60229,120.40743,便利店,🏪,高雄市,大寮區
206272,陸軍步兵訓練指揮部,22.60959,120.36372,便利店,🏪,高雄市,鳳山區
206273,萊爾富,22.60018,120.42415,便利店,🏪,高雄市,大寮區
206274,松埔北巷,22.666396,120.374337,便利店,🏪,高雄市,鳥松區
206276,大漢路,22.63674,120.382097,便利店,🏪,高雄市,大寮區
206277,便利店,22.684979,120.27538,便利店,🏪,高雄市,左營區
206278,本館路600巷,22.660801,120.334667,便利店,🏪,高雄市,三民區
206280,全家便利商店,22.78898,120.32921,便利店,🏪,高雄市,燕巢區
206281,萊爾富,22.51489,120.40538,便利店,🏪,高雄市,林園區
206282,台灣電力公司高雄區營業處,22.63274,120.281327,便利店,🏪,高雄市,鼓山區
206284,鳳甲一街,22.595462,120.34532,便利店,🏪,高雄市,鳳山區
206285,7-Eleven,22.672775,120.345723,便利店,🏪,高雄市,仁武區
206286,大同二街,22.69221,120.335216,便利店,🏪,高雄市,仁武區
206288,7-Eleven,22.74304,120.29599,便利店,🏪,高雄市,橋頭區
206289,國軍高雄總醫院左營分院,22.701385,120.290783,便利店,🏪,高雄市,左營區
206290,大業北路,22.56085,120.34956,便利店,🏪,高雄市,小港區
206291,和平路,22.758651,120.262263,便利店,🏪,高雄市,梓官區
206292,建國路一段93巷,22.634916,120.37626,便利店,🏪,高雄市,鳳山區
206293,台灣中油,22.72259,120.33074,便利店,🏪,高雄市,楠梓區
206295,埤頂街160巷28弄,22.632541,120.37916,便利店,🏪,高雄市,鳳山區
206298,正義一路,22.872842,120.23685,便利店,🏪,高雄市,湖內區
206299,仕隆南路,22.749745,120.310874,便利店,🏪,高雄市,橋頭區
206300,鳳屏二路,22.640215,120.406083,便利店,🏪,高雄市,大寮區
206302,仁心路,22.695831,120.37364,便利店,🏪,高雄市,仁武區
206303,梓官路177巷,22.758591,120.266863,便利店,🏪,高雄市,梓官區
206305,長泰街,22.5435,120.374447,便利店,🏪,高雄市,小港區
206307,保安路130巷,22.831495,120.235304,便利店,🏪,高雄市,永安區
206308,光明路二段,22.601,120.417557,便利店,🏪,高雄市,大寮區
206309,大舍東路,22.753029,120.266134,便利店,🏪,高雄市,梓官區
206310,海富路,22.6972,120.288753,便利店,🏪,高雄市,左營區
206311,崇明街,22.569051,120.330057,便利店,🏪,高雄市,小港區
206312,新鴻街,22.693049,120.35075,便利店,🏪,高雄市,仁武區
206313,高坪二十二路,22.555995,120.381094,便利店,🏪,高雄市,小港區
206314,會結一路,22.553885,120.42421,便利店,🏪,高雄市,大寮區
206315,神農路,22.658461,120.38151,便利店,🏪,高雄市,鳥松區
206316,松埔路,22.662055,120.36456,便利店,🏪,高雄市,鳥松區
206317,玄中路,22.89497,120.295638,便利店,🏪,高雄市,阿蓮區
206318,清水路,22.96446,120.530934,便利店,🏪,高雄市,杉林區
206319,仕豐路,22.750201,120.306903,便利店,🏪,高雄市,橋頭區
206320,五福路252巷20弄,22.504689,120.401079,便利店,🏪,高雄市,林園區
206322,文安路東段,22.794789,120.241051,便利店,🏪,高雄市,彌陀區
206323,北汕路,22.481205,120.41019,便利店,🏪,高雄市,林園區
206324,鳳林一路300巷,22.54355,120.409137,便利店,🏪,高雄市,大寮區
206325,美山路,22.646035,120.387723,便利店,🏪,高雄市,鳥松區
206326,建成街,22.875338,120.19271,便利店,🏪,高雄市,茄萣區
206327,仁心路,22.685285,120.36341,便利店,🏪,高雄市,仁武區
206329,7-Eleven,22.942699,120.46269,便利店,🏪,高雄市,內門區
206330,鳳仁路,22.713594,120.337793,便利店,🏪,高雄市,仁武區
206331,中正路,22.88161,120.338188,便利店,🏪,高雄市,阿蓮區
206332,7-Eleven,22.89528,120.24012,便利店,🏪,高雄市,湖內區
206334,新生路,22.575265,120.316447,便利店,🏪,高雄市,前鎮區
206338,維新路光明9巷,22.807212,120.24643,便利店,🏪,高雄市,永安區
206339,經武路,22.7393,120.305807,便利店,🏪,高雄市,橋頭區
206340,橋新七路,22.738349,120.316714,便利店,🏪,高雄市,橋頭區
206342,翁園路,22.617681,120.407433,便利店,🏪,高雄市,大寮區
206343,中門路1巷,22.504096,120.371903,便利店,🏪,高雄市,林園區
206346,嘉新東路1巷,22.808615,120.311252,便利店,🏪,高雄市,岡山區
206347,海景路34巷10弄,22.742266,120.263697,便利店,🏪,高雄市,梓官區
206348,光明路二段,22.611185,120.413393,便利店,🏪,高雄市,大寮區
206349,萬丹路,22.614005,120.40362,便利店,🏪,高雄市,大寮區
206350,白砂路181巷,22.911799,120.184352,便利店,🏪,高雄市,茄萣區
206355,中正國防幹部預備學校,22.606702,120.36073,餐廳,🍴,高雄市,鳳山區
206357,高雄市小港區明義國民小學,22.583702,120.36801,便利店,🏪,高雄市,小港區
206359,潮龍路196巷,22.562251,120.42954,便利店,🏪,高雄市,大寮區
206364,中正路,22.87998,120.321296,便利店,🏪,高雄市,阿蓮區
206365,文前路,22.66282,120.358653,便利店,🏪,高雄市,鳥松區
206366,清水路中學巷,22.96903,120.540948,便利店,🏪,高雄市,杉林區
206368,7-Eleven,22.866275,120.536664,便利店,🏪,高雄市,美濃區
206369,萊爾富,22.65083,120.42489,便利店,🏪,高雄市,大樹區
206370,鳳松路41巷,22.634044,120.358587,便利店,🏪,高雄市,鳳山區
206373,高坪六十街,22.557251,120.384244,便利店,🏪,高雄市,小港區
206374,臥牛巷,22.77142,120.387194,便利店,🏪,高雄市,燕巢區
206376,新興路,23.075,120.581376,便利店,🏪,高雄市,甲仙區
206377,松頂街,22.572555,120.37443,便利店,🏪,高雄市,小港區
206384,正大路50巷,22.63305,120.334567,便利店,🏪,高雄市,苓雅區
206385,合興街,22.761515,120.303599,便利店,🏪,高雄市,橋頭區
206388,八德東路,22.68767,120.349287,便利店,🏪,高雄市,仁武區
206389,港埔三路132巷,22.496152,120.38473,便利店,🏪,高雄市,林園區
206392,翁園路,22.61948,120.407977,便利店,🏪,高雄市,大寮區
206393,明誠三路,22.662122,120.30028,便利店,🏪,高雄市,鼓山區
206394,萬金路,22.748605,120.34405,便利店,🏪,高雄市,大社區
206400,中正路,22.897885,120.481589,便利店,🏪,高雄市,旗山區
206401,新開發路,22.723621,120.31043,便利店,🏪,高雄市,楠梓區
206403,五林路惠明巷,22.762051,120.293083,便利店,🏪,高雄市,橋頭區
206404,拕子一街,22.825404,120.32233,便利店,🏪,高雄市,岡山區
206407,鳳仁路,22.68148,120.35587,便利店,🏪,高雄市,仁武區
206409,介壽路,22.78462,120.290103,便利店,🏪,高雄市,岡山區
206410,翠亨南路,22.564831,120.341733,便利店,🏪,高雄市,小港區
206413,仁林路267巷,22.701764,120.391527,便利店,🏪,高雄市,仁武區
206420,神農路,22.649799,120.391293,便利店,🏪,高雄市,鳥松區
206422,高雄市立鼓山高級中學,22.651805,120.275953,便利店,🏪,高雄市,鼓山區
206423,潮安路,22.56591,120.429903,便利店,🏪,高雄市,大寮區
206425,王公路294巷,22.50766,120.387588,便利店,🏪,高雄市,林園區
206430,衆和巷28弄,22.82979,120.314885,便利店,🏪,高雄市,岡山區
206434,國慶六街,22.586635,120.34262,便利店,🏪,高雄市,鳳山區
206435,育才路,22.805874,120.277797,便利店,🏪,高雄市,岡山區
206436,成功一路53巷,22.612796,120.297663,便利店,🏪,高雄市,苓雅區
206438,大學十七街,22.730449,120.281343,便利店,🏪,高雄市,楠梓區
206440,龍德路,22.655574,120.29687,便利店,🏪,高雄市,鼓山區
206441,7-Eleven,22.88307,120.496326,便利店,🏪,高雄市,旗山區
206446,桂陽路257巷,22.581196,120.353257,便利店,🏪,高雄市,小港區
206447,嘉華路,22.82214,120.306651,便利店,🏪,高雄市,岡山區
206448,育德一街,22.667649,120.36058,便利店,🏪,高雄市,鳥松區
206449,中央路,22.718942,120.30514,郵局,📮,高雄市,楠梓區
206452,旗南三路,22.799085,120.458516,便利店,🏪,高雄市,旗山區
206453,石潭北一街1巷,22.775554,120.269417,便利店,🏪,高雄市,岡山區
206454,文昌街,22.634958,120.35365,義式餐廳,🍝,高雄市,鳳山區
206455,光明路121巷,22.732291,120.2495,便利店,🏪,高雄市,梓官區
206459,松興路112巷,22.575035,120.37218,便利店,🏪,高雄市,小港區
206461,協榮路,22.78181,120.282076,便利店,🏪,高雄市,岡山區
206462,紅毛港路,22.592081,120.345034,便利店,🏪,高雄市,鳳山區
206463,7-Eleven,22.85654,120.25333,便利店,🏪,高雄市,路竹區
206467,中興路一段,22.885595,120.535814,便利店,🏪,高雄市,美濃區
206468,便利店,22.723452,120.31463,便利店,🏪,高雄市,楠梓區
206470,7-Eleven,22.57149,120.32207,便利店,🏪,高雄市,前鎮區
206473,高75,22.59101,120.420453,便利店,🏪,高雄市,大寮區
206474,五福二路,22.58782,120.326474,便利店,🏪,高雄市,鳳山區
206475,南正二路64巷,22.599691,120.334707,便利店,🏪,高雄市,鳳山區
206476,松義街,22.56088,120.374913,便利店,🏪,高雄市,小港區
206478,高雄市楠梓區援中國民小學,22.729036,120.277353,便利店,🏪,高雄市,楠梓區
206480,溪埔路,22.719548,120.44372,便利店,🏪,高雄市,大樹區
206481,南屏路,22.918921,120.455579,便利店,🏪,高雄市,內門區
206483,鼎中路762巷,22.674978,120.32354,便利店,🏪,高雄市,三民區
206486,奉化街50巷,22.659188,120.38986,便利店,🏪,高雄市,鳥松區
206487,鳳仁路,22.636425,120.370843,便利店,🏪,高雄市,鳳山區
206488,7-Eleven,22.7774,120.24732,便利店,🏪,高雄市,彌陀區
206499,秀群路499巷,22.71669,120.298954,便利店,🏪,高雄市,楠梓區
206500,學成一街,22.564762,120.36217,便利店,🏪,高雄市,小港區
206502,山明路307巷,22.563051,120.36608,便利店,🏪,高雄市,小港區
206504,東林西路,22.503809,120.387471,便利店,🏪,高雄市,林園區
206514,華泰路,22.667841,120.29136,便利店,🏪,高雄市,鼓山區
206517,富興路,22.92316,120.496515,便利店,🏪,高雄市,旗山區
206522,本館路,22.656379,120.33514,便利店,🏪,高雄市,鳥松區
206523,高雄市左營區左營國民小學,22.691098,120.29412,便利店,🏪,高雄市,左營區
206525,藍昌路163巷,22.717734,120.290033,餐廳,🍴,高雄市,楠梓區
206532,鳳頂路,22.587946,120.358956,便利店,🏪,高雄市,鳳山區
206533,萬丹路,22.613895,120.40702,便利店,🏪,高雄市,大寮區
206537,仁忠路,22.591555,120.396754,便利店,🏪,高雄市,大寮區
206544,新強路235巷,22.612076,120.339053,橋樑,🌉,高雄市,鳳山區
206545,孝先街,22.567944,120.332666,便利店,🏪,高雄市,小港區
206550,鳳旗路,22.756454,120.356866,便利店,🏪,高雄市,燕巢區
206553,林園北路365巷,22.5102,120.393578,餐廳,🍴,高雄市,林園區
206556,大德一路,22.79706,120.305094,便利店,🏪,高雄市,岡山區
206557,保生路,22.90642,120.215178,便利店,🏪,高雄市,湖內區
206559,五和路,22.69336,120.333817,便利店,🏪,高雄市,仁武區
206560,7-Eleven,22.736,120.25563,便利店,🏪,高雄市,梓官區
206563,全家便利商店,22.60777,120.32898,便利店,🏪,高雄市,前鎮區
206565,7-Eleven,22.59611,120.32932,便利店,🏪,高雄市,鳳山區
206567,鎮興路22巷,22.589581,120.31488,便利店,🏪,高雄市,前鎮區
206569,高雄市立鳳西國民中學,22.620024,120.352337,便利店,🏪,高雄市,鳳山區
206583,過埤路84巷8弄,22.590259,120.366,便利店,🏪,高雄市,鳳山區
206589,成功路,22.892791,120.549768,便利店,🏪,高雄市,美濃區
206590,九如一路95巷19弄,22.635804,120.341933,便利店,🏪,高雄市,三民區
206593,民權三街,22.89167,120.484215,便利店,🏪,高雄市,旗山區
206594,楠陽路138巷,22.72343,120.328537,便利店,🏪,高雄市,楠梓區
206595,久昌街,22.710415,120.283687,便利店,🏪,高雄市,楠梓區
206597,安招路,22.791,120.342393,便利店,🏪,高雄市,燕巢區
206603,仁愛街16巷,22.896299,120.223282,便利店,🏪,高雄市,湖內區
206608,美術南三路,22.65286,120.290617,便利店,🏪,高雄市,鼓山區
206612,中正四街,22.72908,120.256837,便利店,🏪,高雄市,梓官區
206615,建國三路,22.638591,120.296847,便利店,🏪,高雄市,三民區
206618,復華路35巷,22.582231,120.363016,便利店,🏪,高雄市,小港區
206626,武昌路70巷,22.619372,120.33418,便利店,🏪,高雄市,苓雅區
206634,美和街13巷,22.786421,120.247427,便利店,🏪,高雄市,彌陀區
206641,赤西一街,22.677694,120.34363,便利店,🏪,高雄市,仁武區
206664,中正路15巷,22.783222,120.2481,藥局,💊,高雄市,彌陀區
206666,中興路197巷,22.857491,120.262891,便利店,🏪,高雄市,路竹區
206676,7-Eleven,22.7977,120.28466,便利店,🏪,高雄市,岡山區
206695,後昌路677巷,22.707931,120.29709,便利店,🏪,高雄市,左營區
206718,林園北路,22.512531,120.394637,便利店,🏪,高雄市,林園區
206864,全家便利商店,22.80315,120.29621,便利店,🏪,高雄市,岡山區
206911,鋼平街,22.562561,120.333649,便利店,🏪,高雄市,小港區
206912,光復路96巷,22.995384,120.634186,便利店,🏪,高雄市,六龜區
206919,霞海路366巷,22.687841,120.323995,便利店,🏪,高雄市,仁武區
206927,堅如路,22.647807,120.34117,便利店,🏪,高雄市,三民區
206979,平豐路101巷13弄,22.987167,120.163771,飯店,🏨,臺南市,安平區
206980,海軍桃園基地(已廢),25.04673,121.24788,機場,✈️,桃園市,宏竹里
206981,文府國小,22.691391,120.315354,路邊,🛣️,高雄市,左營區
206982,重仁公園,22.688422,120.316632,公園,🌳,高雄市,左營區
206983,梧棲運動公園,24.248137,120.528731,公園,🌳,臺中市,梧棲區
206984,雷堡雅魚樂空間,22.669907,120.309117,主題樂園,🎡,高雄市,左營區
206986,饒平郵局,23.775872,120.525345,郵局,📮,雲林縣,四合村
206987,希爾登ONE HOUSE,24.978428,121.526677,公園,🌳,新北市,新店區
206989,髮圈,22.987815,120.165778,服裝店,👕,臺南市,安平區
206990,親子公園,24.782346,121.008963,公園,🌳,新竹市,東區
206991,縣立苑裡高中,24.439312,120.656103,圖書館,📚,苗栗縣,苑南里
206992,光復街巷弄,23.230439,120.347911,電器行,🔌,臺南市,二甲里
206993,友孝路22號,23.48023,120.435391,電器行,🔌,嘉義市,西區
206995,髮圈,23.472466,120.456839,服裝店,👕,嘉義市,東區
206996,披薩義大利麵,23.4933,120.457967,義式餐廳,🍝,嘉義市,東區
206997,山丘,23.476189,120.511508,山丘,⛰️,嘉義縣,江西村
206998,黃梨園點心店,24.844302,121.125092,餐廳,🍴,新竹縣,新埔鎮
206999,建興安泰,23.983658,120.467767,水邊,🌊,彰化縣,角樹村
207000,橋樑,23.465675,120.438076,橋樑,🌉,嘉義市,西區
207001,便利店,23.446754,120.425623,便利店,🏪,嘉義縣,寬士村
207002,公園,23.429922,120.397814,公園,🌳,嘉義縣,水上村
207003,公園,23.429151,120.40574,公園,🌳,嘉義縣,水頭村
207004,斗羅溪,22.465852,120.583835,水邊,🌊,屏東縣,箕湖村
207005,餉潭河流支線,22.469382,120.595926,水邊,🌊,屏東縣,箕湖村
207006,地下一樓 7-11 嘉庚店咖啡機旁,23.463006,120.285511,郵局,📮,嘉義縣,仁和里
207007,居仁國中,24.136961,120.678723,韓國餐廳,🥘,臺中市,西區
207009,澎湖防坡堤,23.583153,119.562439,海灘,🏖️,澎湖縣,重光里
207010,復華八街,24.97121,121.246984,藥局,💊,桃園市,復華里
207011,車又髒了洗車場,23.11823,120.31099,超市,🛒,臺南市,蓮潭里
207012,南三棧,24.093912,121.613737,拉麵店,🍜,花蓮縣,康樂村
207013,龍泉親水公園,24.01729,121.603068,公園,🌳,花蓮縣,佳林村
207014,南三棧公車站,24.095083,121.61374,公車站,🚌,花蓮縣,康樂村
207015,觀海一路,23.453867,120.147192,海灘,🏖️,嘉義縣,東石村
207016,義式,23.46092,120.440517,義式餐廳,🍝,嘉義市,西區
207017,大全聯附近,23.477774,120.436656,超市,🛒,嘉義市,西區
207018,嘉義醫院附近,23.481566,120.428368,便利店,🏪,嘉義市,西區
207019,家樂福後面小路,23.470876,120.43259,超市,🛒,嘉義市,西區
207021,新榮戲院,23.474644,120.445876,電影院,🎬,嘉義市,西區
207022,回歸郵局,23.454273,120.40904,郵局,📮,嘉義縣,三和村
207023,友忠路,23.483006,120.438391,飯店,🏨,嘉義市,西區
207024,自由路,23.485624,120.440721,森林,🌲,嘉義市,西區
207025,玉山飯店附近,23.473381,120.43026,飯店,🏨,嘉義市,西區
207026,髮圈,23.469714,120.428445,服裝店,👕,嘉義市,西區
207027,水上車站,23.435594,120.400144,車站,🚉,嘉義縣,粗溪村
207028,圖書館,23.43466,120.416236,圖書館,📚,嘉義縣,柳林村
207029,賣場,23.43705,120.416603,超市,🛒,嘉義縣,柳鄉村
207030,髮圈,23.445621,120.417298,服裝店,👕,嘉義縣,柳鄉村
207031,U-Power內湖民善站,25.058997,121.57654,餐廳,🍴,臺北市,內湖區
207033,長庚一路與二路交叉路口，偏故宮方向,23.463523,120.289237,大學&學院,🎓,嘉義縣,仁和里
207035,介壽路10巷,22.684291,120.28677,美容院,💅,高雄市,左營區
207038,三姊妹理髮,22.6861,120.28831,美容院,💅,高雄市,左營區
207053,南台橫路,22.634264,120.296587,拉麵店,🍜,高雄市,前金區
207723,華光路,22.868732,120.238437,服裝店,👕,高雄市,路竹區
207729,橋南路,22.744703,120.319144,車站,🚉,高雄市,橋頭區
207775,東昌街,22.719854,120.290614,拉麵店,🍜,高雄市,楠梓區
207819,鳳鼻頭營區,22.508324,120.360406,海灘,🏖️,高雄市,小港區
207821,港嘴二路,22.492847,120.382448,海灘,🏖️,高雄市,林園區
207822,南屏路,22.918824,120.455231,拉麵店,🍜,高雄市,內門區
207825,新鎮超市,22.64274,120.38248,超市,🛒,高雄市,鳥松區
207827,全聯福利中心,22.621845,120.34848,超市,🛒,高雄市,鳳山區
207828,仁愛路69巷,22.868606,120.267277,超市,🛒,高雄市,路竹區
207829,店中路,22.562215,120.351876,超市,🛒,高雄市,小港區
207832,中興南路新立巷,22.687748,120.43358,超市,🛒,高雄市,大樹區
207833,大社果菜市場,22.72977,120.35513,超市,🛒,高雄市,大社區
207834,美廉社,22.56163,120.42869,超市,🛒,高雄市,大寮區
207835,茄萣路一段,22.89726,120.183825,超市,🛒,高雄市,茄萣區
207836,育英路,22.791254,120.283513,超市,🛒,高雄市,岡山區
207839,全聯福利中心,22.741921,120.31648,超市,🛒,高雄市,橋頭區
207840,東林西路436巷,22.504255,120.384821,超市,🛒,高雄市,林園區
207842,慈惠三街,22.675549,120.34946,超市,🛒,高雄市,仁武區
207845,814百貨生鮮超市,22.714435,120.305173,超市,🛒,高雄市,楠梓區
207846,高雄市立小港國民中學,22.566315,120.336646,超市,🛒,高雄市,小港區
207848,松興路,22.57449,120.372714,超市,🛒,高雄市,小港區
207849,進學路129巷,22.60402,120.394667,超市,🛒,高雄市,大寮區
207850,中泰街,22.716596,120.285773,超市,🛒,高雄市,楠梓區
207851,赤西三街,22.677889,120.341657,超市,🛒,高雄市,仁武區
207852,海富路,22.698845,120.288223,超市,🛒,高雄市,左營區
207854,林園高中,22.514641,120.394364,超市,🛒,高雄市,林園區
207856,清水路合興巷,22.962626,120.532258,超市,🛒,高雄市,杉林區
207858,鳳東路,22.624601,120.376703,超市,🛒,高雄市,鳳山區
207864,頂豐街,22.585877,120.356469,超市,🛒,高雄市,鳳山區
207865,清華街本昌巷,22.649161,120.34325,超市,🛒,高雄市,鳥松區
207866,民生街309巷,22.78835,120.246819,超市,🛒,高雄市,彌陀區
207867,金華街29巷,22.659214,120.390893,超市,🛒,高雄市,鳥松區
207870,自由路,22.760042,120.26947,超市,🛒,高雄市,梓官區
207871,保生路,22.59299,120.357457,超市,🛒,高雄市,鳳山區
207872,大仁北路,22.80231,120.301606,超市,🛒,高雄市,岡山區
207874,德民路,22.725052,120.30207,超市,🛒,高雄市,楠梓區
207876,中山路768巷,22.854945,120.259926,超市,🛒,高雄市,路竹區
207877,海平路,22.690481,120.291473,超市,🛒,高雄市,左營區
207879,天倫街,22.572596,120.323046,超市,🛒,高雄市,前鎮區
207884,霞海路,22.682539,120.323093,超市,🛒,高雄市,仁武區
207889,南汕巷,22.587104,120.289206,超市,🛒,高雄市,旗津區
207891,和成路,22.591285,120.33874,超市,🛒,高雄市,鳳山區
207897,文昌一街56巷,22.63312,120.35434,超市,🛒,高雄市,鳳山區
207903,金山路133巷10弄,22.661068,120.32405,超市,🛒,高雄市,三民區
207904,城峰路,22.67307,120.287806,公園,🌳,高雄市,左營區
207908,民揚路,22.637595,120.39009,超市,🛒,高雄市,大寮區
207909,瑞興路369巷,22.630421,120.36716,超市,🛒,高雄市,鳳山區
207910,燕新一街,22.792176,120.35833,超市,🛒,高雄市,燕巢區
207913,立竹街,22.656566,120.417923,超市,🛒,高雄市,大樹區
207915,勵志二路,22.790136,120.294996,超市,🛒,高雄市,岡山區
207927,五權路,22.627375,120.353937,超市,🛒,高雄市,鳳山區
207941,大聖街,22.724825,120.35263,超市,🛒,高雄市,大社區
207942,永新四街,22.684605,120.335143,超市,🛒,高雄市,仁武區
207958,保生路,22.907125,120.219426,超市,🛒,高雄市,湖內區
207961,東門路,22.66876,120.29676,超市,🛒,高雄市,鼓山區
207967,保義街,22.596325,120.349983,超市,🛒,高雄市,鳳山區
207992,花旗二路304巷,22.879171,120.458328,飯店,🏨,高雄市,旗山區
207993,瑞金街,22.597641,120.3204,飯店,🏨,高雄市,前鎮區
207997,漁港南二路,22.565896,120.316016,飯店,🏨,高雄市,前鎮區
208002,文賢南路37巷,22.503015,120.393796,飯店,🏨,高雄市,林園區
208019,林森四路,22.608676,120.301703,飯店,🏨,高雄市,前鎮區
